Nodo	Centralità	Distanza Media
7816	0.036056	27.734913
1048	0.036053	27.737173
8342	0.036050	27.739336
6118	0.036047	27.741793
3242	0.036041	27.746511
8341	0.036038	27.748182
7411	0.036037	27.748968
856	0.036036	27.749951
6164	0.036032	27.752801
3935	0.036032	27.752900
3478	0.036031	27.754079
835	0.036029	27.755259
3936	0.036024	27.758994
3589	0.036021	27.761254
8387	0.036020	27.762630
7545	0.036019	27.763318
10046	0.036017	27.764891
3482	0.036015	27.766562
4186	0.036014	27.767053
5420	0.036013	27.767938
8170	0.036008	27.771476
1179	0.036008	27.771575
8595	0.036007	27.772361
4827	0.036005	27.773835
2284	0.036004	27.774327
6320	0.036004	27.774425
9103	0.035998	27.779438
1870	0.035997	27.780126
7067	0.035996	27.780912
9603	0.035995	27.781993
4578	0.035993	27.783271
1062	0.035993	27.783566
7542	0.035985	27.788972
9329	0.035985	27.789070
9334	0.035985	27.789562
9053	0.035984	27.790151
613	0.035983	27.790545
9504	0.035979	27.793886
2501	0.035976	27.796147
5845	0.035974	27.798211
2230	0.035973	27.798604
1088	0.035973	27.798801
7543	0.035971	27.800079
5699	0.035969	27.801455
2936	0.035968	27.802143
1840	0.035967	27.803519
8182	0.035964	27.805386
7573	0.035964	27.805485
2188	0.035964	27.805779
3534	0.035963	27.806173
3653	0.035961	27.808040
2935	0.035960	27.809023
9426	0.035956	27.811579
9292	0.035955	27.812365
2548	0.035954	27.813544
3214	0.035952	27.815117
7016	0.035950	27.816395
1057	0.035947	27.818852
5922	0.035947	27.819049
6117	0.035947	27.819049
3783	0.035946	27.819442
7158	0.035941	27.823177
7803	0.035940	27.824160
5054	0.035940	27.824258
7649	0.035937	27.826125
9914	0.035935	27.827796
5064	0.035932	27.830548
7358	0.035931	27.830745
9088	0.035930	27.831728
4420	0.035922	27.838215
8015	0.035919	27.840377
8202	0.035919	27.840377
5384	0.035917	27.841753
8164	0.035917	27.842245
9264	0.035916	27.842638
9022	0.035916	27.842736
9747	0.035915	27.843621
2917	0.035913	27.845292
4078	0.035913	27.845390
6561	0.035911	27.846471
9898	0.035911	27.846766
1204	0.035911	27.846865
3481	0.035910	27.847159
8796	0.035910	27.847356
150	0.035909	27.848339
1548	0.035903	27.852959
2788	0.035903	27.853155
1023	0.035902	27.853647
7734	0.035900	27.854924
9814	0.035900	27.855514
1895	0.035891	27.862394
7695	0.035890	27.862689
1635	0.035889	27.863377
5549	0.035889	27.863967
4450	0.035886	27.866129
3110	0.035885	27.867112
4826	0.035883	27.868193
7980	0.035878	27.872125
6316	0.035876	27.873403
1634	0.035875	27.874681
6006	0.035874	27.875270
6358	0.035873	27.875958
6912	0.035873	27.876450
2996	0.035871	27.877629
7546	0.035868	27.880283
9077	0.035863	27.884116
4830	0.035860	27.886377
6011	0.035858	27.887753
2424	0.035856	27.889129
795	0.035854	27.890603
5361	0.035850	27.894339
2491	0.035848	27.895518
8518	0.035848	27.895813
736	0.035846	27.896992
6175	0.035845	27.897779
4194	0.035844	27.898762
8755	0.035843	27.899253
1074	0.035842	27.899941
1402	0.035838	27.903578
341	0.035833	27.907608
1996	0.035831	27.909180
8973	0.035828	27.911048
3235	0.035827	27.911736
9934	0.035826	27.912817
2499	0.035825	27.913210
2835	0.035825	27.913308
9133	0.035821	27.916847
9339	0.035813	27.922548
2882	0.035813	27.923039
5539	0.035810	27.924907
4474	0.035809	27.925890
5396	0.035808	27.926381
7280	0.035808	27.927069
2478	0.035807	27.927167
1125	0.035807	27.927855
9856	0.035802	27.931394
8814	0.035798	27.934342
264	0.035796	27.935915
5909	0.035796	27.936112
8107	0.035794	27.937684
3944	0.035791	27.940142
7903	0.035791	27.940142
7363	0.035791	27.940240
4807	0.035789	27.941419
625	0.035788	27.942304
9649	0.035788	27.942304
10159	0.035786	27.944171
1007	0.035785	27.944761
1009	0.035784	27.945154
3077	0.035784	27.945646
733	0.035784	27.945744
1305	0.035783	27.946334
3577	0.035783	27.946432
4468	0.035781	27.947906
5049	0.035781	27.948103
5841	0.035775	27.952428
1087	0.035775	27.952526
2770	0.035773	27.954197
7043	0.035773	27.954394
1500	0.035772	27.954983
3309	0.035772	27.955082
9156	0.035772	27.955180
8785	0.035768	27.958227
6376	0.035761	27.963240
1354	0.035757	27.966287
4768	0.035753	27.969432
3039	0.035753	27.969628
10117	0.035753	27.969727
9602	0.035749	27.972577
6585	0.035745	27.976116
6045	0.035741	27.978966
9601	0.035732	27.986239
1708	0.035731	27.986534
10121	0.035731	27.986633
211	0.035731	27.987124
9810	0.035727	27.989680
800	0.035726	27.990761
242	0.035723	27.993021
3202	0.035723	27.993120
84	0.035721	27.994791
734	0.035720	27.995774
6493	0.035719	27.995970
5477	0.035717	27.998034
1703	0.035716	27.998526
9089	0.035714	28.000000
6853	0.035712	28.001769
7410	0.035711	28.002850
5645	0.035708	28.004718
1681	0.035708	28.005013
7228	0.035707	28.005406
3692	0.035697	28.013171
6629	0.035695	28.015038
2084	0.035694	28.016021
4401	0.035691	28.017889
2787	0.035690	28.018872
5693	0.035690	28.019265
4110	0.035688	28.020936
5597	0.035686	28.022115
6868	0.035686	28.022508
7979	0.035683	28.024179
3142	0.035683	28.024572
9079	0.035682	28.025359
8839	0.035682	28.025457
898	0.035681	28.026047
9359	0.035681	28.026440
906	0.035679	28.027325
9316	0.035676	28.030175
3269	0.035671	28.034107
9857	0.035669	28.035286
9885	0.035667	28.037055
1699	0.035666	28.037842
5728	0.035666	28.038136
7733	0.035666	28.038136
5336	0.035665	28.038431
1983	0.035664	28.039316
5745	0.035664	28.039414
9302	0.035663	28.040102
8345	0.035663	28.040397
2055	0.035662	28.041183
193	0.035660	28.042756
5440	0.035659	28.043444
5069	0.035658	28.044329
1850	0.035651	28.049341
9688	0.035650	28.050226
7631	0.035649	28.051012
6051	0.035648	28.052388
91	0.035643	28.056123
10120	0.035641	28.057205
7691	0.035638	28.059564
6754	0.035638	28.060252
8010	0.035634	28.062709
8808	0.035634	28.062807
3587	0.035633	28.063790
6743	0.035633	28.063987
253	0.035631	28.065264
6988	0.035630	28.066051
8677	0.035630	28.066247
3104	0.035628	28.067918
7432	0.035626	28.069491
4604	0.035626	28.069589
2469	0.035626	28.069687
9501	0.035625	28.070474
513	0.035623	28.072046
5189	0.035622	28.072243
7782	0.035622	28.072243
4495	0.035622	28.072734
3334	0.035621	28.073128
7294	0.035621	28.073422
903	0.035620	28.073816
1658	0.035620	28.074504
7781	0.035619	28.074995
6046	0.035619	28.075093
8777	0.035617	28.076175
521	0.035614	28.079123
3814	0.035614	28.079222
7557	0.035613	28.079910
9375	0.035608	28.083546
3096	0.035607	28.084726
1394	0.035606	28.085217
7230	0.035606	28.085316
2641	0.035603	28.087380
9611	0.035603	28.087773
7311	0.035603	28.087871
8157	0.035600	28.089640
7199	0.035600	28.089837
5342	0.035599	28.090328
8539	0.035596	28.092982
1458	0.035595	28.093867
7904	0.035589	28.098191
3144	0.035589	28.098486
9067	0.035586	28.100747
3459	0.035586	28.101238
5290	0.035583	28.103008
2016	0.035582	28.103892
8669	0.035580	28.105465
7189	0.035578	28.107136
6666	0.035575	28.109691
3561	0.035575	28.109790
9419	0.035575	28.109888
10066	0.035573	28.111362
791	0.035569	28.114508
6130	0.035568	28.114999
2600	0.035567	28.115982
9709	0.035564	28.118439
3187	0.035561	28.120896
9155	0.035558	28.123255
1673	0.035557	28.123649
1645	0.035557	28.124238
402	0.035553	28.126990
763	0.035550	28.129153
3571	0.035549	28.130431
637	0.035547	28.131708
6865	0.035547	28.131708
10160	0.035544	28.133871
9304	0.035544	28.134362
3045	0.035543	28.134657
8863	0.035543	28.135148
9486	0.035542	28.135640
2921	0.035540	28.137311
7279	0.035540	28.137311
326	0.035539	28.137901
5662	0.035538	28.139178
8848	0.035538	28.139277
9518	0.035535	28.141242
8588	0.035534	28.142324
